train





sample_id,catalog_content,image_link,price
Bullet Point 1: SWEET ALTERNATIVE: Powdered Aspartame and Acesulfame-K Sweetener provides a deliciously sweet taste without compromising on flavor.
Bullet Point 2: ZERO CALORIE SWEETENER: Savor guilt-free sweetness with Equal calorie free sweetener. Enjoy your favorite treats without worries, embracing a zero calorie alternative that maintains impeccable taste.
Bullet Point 3: SWEETENER PACKETS: Conveniently sweeten beverages like coffee and tea, as well as a variety of recipes, ensuring precise sweetness without the hassle of measuring.
Bullet Point 4: GREAT FOR BUSINESS: Tailored for businesses, offices, and extensive usage ensuring, uninterrupted sweetness. Whether for your café, restaurant, or workplace, relish the ease of abundant supply for all your sweetening needs
Bullet Point 5: SUGAR SUBSTITUTE: Sugar substitute has the same sweetness as two teaspoons of traditional sugar, offering a guilt-free sugar alternative.
Value: 48.0
Unit: Ounce
",https://m.media-amazon.com/images/I/81f0LWTXHQL.jpg
90451,"Item Name: NatureâÂ€ÂšÃƒÂ„Ãƒ´s Own Honey Wheat Thin Sandwich Bread, 20 oz
Value: 20.0
Unit: Ounce
",https://m.media-amazon.com/images/I/71rm-PGqVYL.jpg
5215,"Item Name: Bob's Red Mill Gluten Free 1 to 1 Baking Flour, 22oz (Pack of 4) - Non GMO, Vegan, Kosher
Bullet Point 1: GLUTEN FREE MADE EASY: Bob’s Red Mill expertly crafted a one-to-one blend of gluten free flours, starches and xanthan gum; effortlessly transforms traditional cookies, cakes, brownies, muffins and pancakes into gluten free treats
Bullet Point 2: TESTED AND CONFIRMED GLUTEN FREE: Tested and confirmed gluten free in a 100% dedicated gluten free facility; safe for those with celiac disease or gluten sensitivity
Bullet Point 3: NO SPECIALTY INGREDIENTS NEEDED: Making delicious gluten free baked goods is a snap with this Gluten Free 1-to-1 Baking Flour blend; simply follow your favorite baking recipes and replace wheat flour with this easy-to-use blend
Bullet Point 4: GOOD INGREDIENTS FOR ALL: Bob’s Red Mill measures and blends superior gluten free flour blend which works wonderfully in recipes that call for baking powder or baking soda; not for yeast breads
Value: 88.0
Unit: Ounce
",https://m.media-amazon.com/images/I/81GKtzq4nSL.jpg
68223,"Item Name: Bossen Jelly Topping-8.38lbs/bottle-Pineapple flavor
Bullet Point 1: Bursting with sweet, fruity pineapple flavor, Bossen Pineapple Jelly is made of nata de coco (natural coconut gel) and consists of translucent, soft, jelly-like morsels that are sweetened with syrup.
Bullet Point 2: EASY & QUICK TREAT: Bossen Jelly requires no cooking and is fuss-free to use. Simply scoop a generous amount in bubble tea drinks or over desserts and frozen yogurt. It is delicious to have on its own too!
Bullet Point 3: COST EFFECTIVE: One bottle holds 8.38 lbs.of Bossen Jelly and contains 60 servings (2.2 oz. Jelly per serving)
Bullet Point 4: AUTHENTIC FLAVOR: Make authentic bubble tea drinks and smoothies with Bossen Jelly. Add to green tea, black tea, frozen yogurt, cold drinks,and smoothie. You can even add it as a topping on desserts, ice cream, snow cones and shaved ice.
Bullet Point 5: QUALITY: Bossen’s products are of the highest quality for that perfect boba drink. Store unopened in a cool, dry place. Store in a refrigerator once opened and make sure to use it within 2 weeks.
Bullet Point 6: GET THE FULL EXPERIENCE: Is it even bubble tea without the toppings? Choose from multiple flavors of Jelly: Lychee, Rainbow, Coconut, Pineapple, Strawberry and Lychee Star Jelly
Value: 134.08
Unit: Ounce
",https://m.media-amazon.com/images/I/61Lzakw5X3L.jpg
135447,"Item Name: JONESBAR (Coconut Almond, 12 Count (Pack of 1)) USDA Organic Fruit & Nut Bar, Non-GMO, Kosher, Vegan, Gluten Free, Simple Snack Bar
Bullet Point 1: CERTIFIED: Our bars are USDA Certified Organic, Kosher, Vegan, Gluten Free, Non-GMO and Soy-Free
Bullet Point 2: SIMPLE: 5 or less ingredients - you won't find any added sugars, natural flavorings or brown rice syrup here.
Bullet Point 3: QUALITY: We source only the best US grown Organic dates from the Coachella Valley in California and our Organic Single Origin 100% Dark Chocolate is grown in the foothills of the Andes Mountains.
Bullet Point 4: TEXTURE AND TASTE: One bite is all it takes to taste the difference between jonesbar and all the others. We lightly mix every batch to the perfect chewy consistency so every bite is unique and our organic whole food ingredients are the star of the show.
Bullet Point 5: CLEAN & HONEST PLANT BASED PROTEIN: Made with organic, kosher, gluten free, vegan and dairy free ingredients that you can see and taste when you break open every jonesbar.
Bullet Point 6: CONVENIENT: Great on the go wherever life takes you. Pairs great with your morning coffee and afternoon workout. Kids love them too, stock up for snacks and lunches! Don't forget to pack a few jonesbars when you are on the mountain, we won't freeze in your pocket. Happy snacking.
Bullet Point 7: DELICIOUS: Combine toasted coconut and roasted almonds and enjoy a sweet tropical escape, need we say more?
Product Description: Open this jonesbar, close your eyes and take a bite. You will immediately be transported to the islands, Jost Van Dyke to be specific. This tropical escape brought to you by only 5 organic ingredients. We want to get back to the basics with our eating and encourage clean living, so our handmade bars are a healthy snack option you can rely on. Certified Organic, Certified Kosher, gluten free, vegan, soy free, no sugar added and no fillers -- welcome to the simple life!
Value: 19.9
Unit: Ounce
",https://m.media-amazon.com/images/I/81o-Gp7cR9L.jpg
58777,"Item Name: O'Creme Gumpaste Peony 5 Inch Set of 3 Pink with Layered Petals
Bullet Point 1: Flower petals edible, other parts inedible
Bullet Point 2: Besides food coloring, the edible petals are confectioners sugar, egg white powder, distilled water, corn starch, CMC powder, vegetable shortening, FD&C red 3, FD&C yellow 5
Bullet Point 3: Made in nut-free facility
Bullet Point 4: Replete with detail — veins on petals, ruffles along edges of petals, stamens in center
Bullet Point 5: Made to your standard and saving you time
Product Description: <b>O'Creme Gumpaste Peony 5 Inch, Pink with Layered Petals</b> <li>Flower petals edible, other parts inedible <li>Besides food coloring, the edible petals are confectioners sugar, egg white powder, distilled water, corn starch, CMC powder, vegetable shortening, FD&C red 3, FD&C yellow 5 <li>Made in nut-free facility <li>Replete with detail — veins on petals, ruffles along edges of petals, stamens in center <li>Made to your standard and saving you time<br><br>Store in a cool dry place.
Value: 3.0
Unit: Count
",https://m.media-amazon.com/images/I/618SketYG8L.jpg
73979,"Item Name: Starbucks Ground Coffee Variety Pack, Dark, Medium, Starbucks Blonde Roast, 100% Arabica, 10 Packets (2.5 oz each)
Bullet Point 1: PREMIUM GROUND COFFEE—Starbucks delivers 10 premeasured packets of our most popular coffees—Starbucks CaffèVerona (3 bags), Starbucks Pike Place Roast (4 bags) and Starbucks Veranda Blend (3 bags). Each premeasured pack makes 12 cups of coffee
Bullet Point 2: PIKE PLACE ROAST—A smooth, well-rounded blend of Latin American coffees with subtly rich notes of cocoa and toasted nuts, this is the same delicious medium-roast coffee that's brewed fresh every day in Starbucks cafés
Bullet Point 3: STARBUCKS VERANDA BLEND COFFEE—With notes of toasted malt and baking chocolate, our lightest roasted coffee is an easy drink that is both mellow and flavorful with a nice softness
Bullet Point 4: STARBUCKS CAFFÈ VERONA BLEND—A well-balanced and rich dark roast ground coffee, Starbucks Caffè Verona blend is a storied dark roast with notes of dark cocoa and caramelized sugar
Bullet Point 5: MAKE IT YOUR OWN—Whether you like black coffee or take it with cream and sugar, Starbucks coffee is carefully ground to be ideal for a variety of brewing methods, including drip brewer, coffee press, pour-over and moka pot
Value: 25.0
Unit: Ounce
",https://m.media-amazon.com/images/I/81iLFNItiYL.jpg
173699,"Item Name: Sweetleaf Stevia Stevia Liq Grape
Bullet Point: Sweet Leaf Sweet Drops Sweetener Grape - 2 fl oz
Value: 2.0
Unit: Fl Oz
",https://m.media-amazon.com/images/I/61S8ensk39L.jpg
201120,"Item Name: Heaven & Earth Organic Coconut Aminos, 8.4 oz (2 Pack) | Soy Free | Paleo Friendly | Low Sodium | Soy Sauce Replacement | Kosher (Including Passover)
Bullet Point 1: ORGANIC – Heaven & Earth Coconut Aminos is made from the sap of organically grown coconut trees, guaranteeing a pure and natural product that does not have a coconut flavor.
Bullet Point 2: SOY FREE – Our coconut aminos is soy free, providing a great soy sauce alternative for those with soy allergies. This versatile and authentic alternative for soy sauce also enables you to easily embrace a Paleo lifestyle.
Bullet Point 3: LOW SODIUM – As a low sodium and low glycemic soy sauce substitute, this sauce is specifically crafted for those who are mindful of their glycemic index and sodium intake.
Bullet Point 4: VERSATILE FLAVOR - Our Coconut Aminos effortlessly replaces soy sauce in a 1:1 ratio, creating a symphony of rich, savory notes with a hint of sweetness and transforming your dishes into a culinary masterpiece.
Bullet Point 5: CERTIFIED - Heaven & Earth Organic Coconut Aminos is certified Kosher for Passover and year round use.
Product Description: Embark on a culinary journey with Heaven & Earth Coconut Aminos, meticulously crafted from the sap of organically grown coconut trees. This soy-free delight serves as a perfect alternative for soy sauce, catering to those with soy allergies and seamlessly fitting into a Paleo lifestyle. Boasting low sodium and low glycemic properties, it caters to individuals mindful of their glycemic index and sodium intake. Beyond its health-conscious features, this versatile gem effortlessly replaces soy sauce in a 1:1 ratio, orchestrating a symphony of rich, savory notes with a subtle hint of sweetness. Your dishes will be transformed into culinary masterpieces, delivering an unparalleled flavor experience.
Value: 16.8
Unit: Ounce
",https://m.media-amazon.com/images/I/719JJ3qierL.jpg
64448,"Item Name: Mystic Sprinkles Graduation Day Sprinkles Mixes (Graduation Day! Blue & White Sprinkle Mix 3.8oz)
Bullet Point 1: Choose from many festive options!
Bullet Point 2: Takes all of your sweet treats to the next level!
Bullet Point 3: Made in the USA
Bullet Point 4: Makes a GREAT gift!
Product Description: Celebrate in style with these Graduation Day Sprinkle Mixes from Mystic Sprinkles. These school color inspired sprinkles with adorable graduation caps are just what you need to take all of your treats to the next level! Whether you're courtside, poolside, or on the field, these adorable jimmies are ready to top cookies, cupcakes, brownies, ice cream and more!
Value: 1.0
Unit: Count
",https://m.media-amazon.com/images/I/713-AQbcDqL.jpg
243239,"Item Name: Kolafabrikens, Firm Caramels Mix (Kolamix) (2 Lbs)
Bullet Point 1: Estimate per order: 2 Lbs in a Sealed bag
Bullet Point 2: Caramel
Bullet Point 3: Product of Kolafabrikens, Sweden
Bullet Point 4: Packed From Bulk In Ziplock Bag
Value: 32.0
Unit: Ounce
",https://m.media-amazon.com/images/I/81cfMek7R3L.jpg
280496,"Item Name: GIN GINS Double Strength Ginger Candy by The Ginger People – Individually Wrapped Healthy Candy – 3 oz Bag – Pack of 24
Bullet Point 1: Vegan product
Bullet Point 2: Non-GMO Project Verified
Bullet Point 3: America's Selling Ginger Candy
Value: 72.0
Unit: Ounce
",https://m.media-amazon.com/images/I/61eU2AdPRvL.jpg
293812,"Item Name: I Love 'Em Asian ( Acid Rain Productions )
Product Description: Adult DVD movie
Value: nan
Unit: None
",https://m.media-amazon.com/images/I/8153kGD35nL.jpg
35203,"Item Name: Hormel Compleats Chicken Dumplings, 7.5 oz
Bullet Point 1: Delicious ready to eat food for busy scheduled people and others
Bullet Point 2: Need not be frozen or refrigerated
Bullet Point 3: Also feature consistent heating
Value: 7.5
Unit: Ounce
",https://m.media-amazon.com/images/I/41MOB6OwqrL.jpg
31858,"Item Name: Puroast Low Acid Coffee Half Caff | Half Caff French Roast Ground | Dark Roast | High Antioxidants & High pH |No Bitter Aftertaste | Reduced Heartburn & GERD | Suitable for Cold Brew - 2.2 LB
Bullet Point 1: 70% Less Acid: Enjoy a smooth, flavorful coffee with significantly reduced acid, perfect for those with sensitive stomachs.
Bullet Point 2: Rich in Antioxidants: Packed with antioxidants, Puroast Coffee helps boost wellness with 7x more antioxidants than green tea.
Bullet Point 3: Gut-Friendly: Low-acid formula supports digestive health without sacrificing taste or aroma
Bullet Point 4: Pure Coffee, No Additives: Made from premium, all-natural coffee beans without any additives or preservatives.
Bullet Point 5: Smooth & Full-Bodied Flavor: Enjoy a balanced, medium roast blend that’s gentle on the stomach yet bold in taste.
Bullet Point 6: Ideal for All Brewing Methods: Suitable for drip, French press, Keurig-compatible pods, and espresso machines.
Bullet Point 7: Sustainably Sourced: Puroast uses 100% renewable fuels in our clean tech roasting process. Carbon Nuetral
Value: 35.2
Unit: Ounce
",https://m.media-amazon.com/images/I/51YAlenDOgL.jpg
162188,"Item Name: Ken's Foods 1000 Island Sald Dressing, 16 Fl Oz
Bullet Point 1: Dressing
Bullet Point 2: Gluten Free
Bullet Point 3: Great for dipping
Product Description: Ken's Steak House Dressing Thousand Island
Value: 16.0
Unit: Fl Oz
",https://m.media-amazon.com/images/I/71ZVAbrQhgL.jpg
193450,"Item Name: Sugar In The Raw, Packets, 100 ct (Pack of 3)
Value: 3.0
Unit: Count
",https://m.media-amazon.com/images/I/61oocPHXwvL.jpg
34991,"Item Name: Kikkoman Naturally Brewed Soy Sauce (413934) 20 oz (Pack of 12)
Bullet Point: 20 oz
Product Description: Glass Bottle
Value: 240.0
Unit: Ounce
",https://m.media-amazon.com/images/I/61ZNOt6t-4L.jpg
232133,"Item Name: Colombina Dulce de Leche Wafer Bridge - Delicious Dulce de leche Flavor Cream Wafers Snack with Plant-Based Colors - Individually Pack for On-the-Go Snacking - Perfect Treats for Parties, Gatherings (5.33 Oz) 8 pack
Value: 8.0
Unit: Count
",https://m.media-amazon.com/images/I/81d3-MH4acL.jpg
294874,"Item Name: McCormick Guacamole Seasoning Mix, 1 oz
Bullet Point 1: Easy guacamole seasoning mix
Bullet Point 2: Make party-ready dip in less than 5 minutes
Bullet Point 3: Just combine with mashed avocados and serve
Bullet Point 4: Made with McCormick spices, red bell pepper, garlic and jalapeño pepper
Bullet Point 5: Serve with tortilla chips or top Mexican favorites like tacos or nachos
Bullet Point 6: Convenient seasoning packet to keep on hand in your pantry
Value: 1.0
Unit: Ounce
",https://m.media-amazon.com/images/I/9177xFwkS9L.jpg
160416,"Item Name: Jim’s Organic Coffee – Jo-Jo’s Java Blend – Medium/Light Roast, Ground Coffee, 12 oz Bag
Bullet Point 1: Medium/LIGHT ROAST - A medium body, medium acidity coffee. Very basic but very, very good. This is a top seller as it is such a crowd pleaser.
Bullet Point 2: ROASTED TO PERFECTION - We roast and pack our coffee into one-way valve bags for roaster fresh taste. Coffee beans are artisan roasted to perfection at our state of the art facility. Made in the USA.
Bullet Point 3: THE BEST ORGANIC FARMS - We use the finest quality 100% Arabica coffee beans from all over the world. Over 20+ years, we’ve established long-lasting relationships with growers, ensuring we get only their best coffee, year after year.
Bullet Point 4: ORGANIC COFFEE WITH A MISSION – Our mission is to bring you exceptional coffee – Coffee with Character – batch after batch, cup after cup. We are 100% dedicated to Organic Coffee. Jim is a founder of the organic coffee movement; with over 25 years’ experience. All of our coffee is USDA Certified Organic and Kosher. Jim’s Organic Coffee is a B-Corp – harnessing the power of business as a force to do good, we give back to coffee communities through charity partnerships.
Bullet Point 5: GROUND COFFEE – Best brewed as Drip, French Press, or Pour-over method.
Value: 12.0
Unit: Ounce
",https://m.media-amazon.com/images/I/81xUcsNngdL.jpg
104466,"Item Name: Bob's Red Mill Gluten Free Old Fashion Rolled Oats (32 Ounce, Pack of 3)
Bullet Point 1: 32 oz. resealable stand up bag (2 lbs.). Set of 3
Bullet Point 2: Gluten Free; Vegan; Vegetarian; 100% Whole Grain; High in Fiber; Kosher Pareve
Bullet Point 3: Manufactured in a dedicated gluten free facility; R5-ELISA tested gluten free
Bullet Point 4: 100% whole grain
Bullet Point 5: Prepare on the stove or in the microwave
Product Description: In 1978, Bob and Charlee Moore founded Bob’s Red Mill with the mission of bringing people back to basics with delicious whole grains. Today, the company is proudly employee owned and makers of a wide variety of good foods you’ll feel great about eating. Explore an incredible selection of whole grains, flours, cereals, baking mixes, beans, seeds, grab-and-go meals and snacks, and more. With a dedicated gluten free manufacturing facility, strict quality control protocols and in-house testing, Bob’s Red Mill is a trusted source for gluten free products, and also offers paleo-friendly, keto, kosher and vegan options. Based in Milwaukie, Oregon.
Value: 96.0
Unit: Ounce
",https://m.media-amazon.com/images/I/619Ji3wtHQL.jpg
284624,"Item Name: Campbell's Condensed Beef Broth, 10.5 Ounce Can
Bullet Point 1: One (1) 10.5 oz can of Campbell's Condensed Beef Broth
Bullet Point 2: Canned beef broth crafted with high-quality beef stock and seasoned to perfection for a rich and savory flavor
Bullet Point 3: Use it as an ingredient in recipes like Spicy Mac and Beef, try it as a stew or soup base, or add it to homemade gravies, sauces and more
Bullet Point 4: This convenient canned soup is also delicious on its own, topped with fresh herbs or olive oil, or enjoyed with a sandwich or salad
Bullet Point 5: Each 10.5 oz recyclable can contains about 2.5 servings of microwave soup and features a non-BPA lining
Value: 10.5
Unit: Ounce
",https://m.media-amazon.com/images/I/812m-+R0G9L.jpg
19742,"Item Name: Maple Walnut Yerba Mate Tea (25 tea bags, ZIN: 559910) - 3 Pack
Bullet Point 1: Our Maple Walnut Yerba Mate tea is a scrumptuous all-natural flavored Yerba Mate coffee substitute with Walnuts, Pineapple and Coconut that will refresh you with its terrific taste! You will enjoy the earthy and acidity-free Maple Walnut aroma and flavor again and again! - Ingredients: Yerba Mate, Walnuts, Pineapple, Coconut and Natural Maple Walnut Flavor.
Bullet Point 2: No fillers.
Bullet Point 3: Manufacturer: TerraVita
Bullet Point 4: Size: 25 tea bags
Bullet Point 5: Yerba Mate Tea Bags - Packed in a convenient upright pouch!
Product Description: Our Maple Walnut Yerba Mate tea is a scrumptuous all-natural flavored Yerba Mate coffee substitute with Walnuts, Pineapple and Coconut that will refresh you with its terrific taste! You will enjoy the earthy and acidity-free Maple Walnut aroma and flavor again and again! - Ingredients: Yerba Mate, Walnuts, Pineapple, Coconut and Natural Maple Walnut Flavor. - Hot tea brewing method: Bring freshly drawn cold water to a rolling boil. Place 1 teabag for each desired cup into the teapot. Pour the boiling water into the pot, cover and let steep for 2-4 minutes. Pour into your cup; add milk and natural sweeteners to taste. - Iced tea brewing method: (To make 1 liter/quart): Place 5 teabags into a teapot or heat resistant pitcher. Pour 1 1/4 cups of freshly boiled water over the teabags. Steep for 5 minutes. Quarter fill a serving pitcher with cold water. Pour the tea into the serving pitcher. Add ice and top up with cold water. Garnish and sweeten to taste. - TerraVita is an exclusive line of premium-quality, natural source products that use only the finest, purest and most potent ingredients found around the world. TerraVita is hallmarked by the highest possible standards of purity, potency, stability and freshness. All of our products are prepared with the highest elements of quality control, from raw materials through the entire manufacturing process, up to and including the moment that the bottles or bags are sealed for freshness and shipped out to you. Our highest possible standards are certified by independent laboratories and backed by our personal guarantee. - TerraVita exists to meet and ensure your family's health and wellness without the harmful effects of chemicals and health products. We strive to make all of our products affordable and reliable and are constantl
Value: 75.0
Unit: Count
",https://m.media-amazon.com/images/I/81k0NlvZ8dL.jpg
87611,"Item Name: Lundberg Family Farms - Traditional Italian Risotto, Butternut Squash, Convenient Side Dish, 20 Minute Cook Time, Pantry Staple, Sustainably Farmed, Non-GMO, Gluten-Free, Kosher Dairy (5.8 oz, 6-Pack)
Bullet Point 1: ITALIAN-STYLE RISOTTO: Enjoy the sweet, rich & slight­ly nut­ty taste of but­ter­nut squash in this ele­gant Ital­ian-style risot­to. A blend of qual­i­ty ingre­di­ents like but­ter­nut squash, onion, gar­lic, & spices with creamy Arbo­rio rice.
Bullet Point 2: THOUGHTFULLY CRAFTED: You’ll love how the indi­vid­ual ker­nels plump, cre­at­ing a rich, creamy sauce while the grains remain sep­a­rate & al dente. Prepar­ing this tasty risot­to takes about 20 min­utes & requires min­i­mal stir­ring.
Bullet Point 3: GOOD FROM THE GRAIN UP: This gourmet side dish is Non-GMO Project Verified, certified gluten-free, & Kosher Dairy. At Lundberg Family Farms, we strive to make every bite of our grains as healthful as they are delicious.
Bullet Point 4: LEAVE THE LAND BETTER THAN YOU FOUND IT: There’s more to food than flavor. Our focus on organic, non-GMO & diverse grains helps create a food system that doesn't drain our earth’s resources, & that puts meals on your table of the highest quality.
Bullet Point 5: CULTIVATING A FAMILY TRADITION: For over four generations, the Lundberg family has produced high-quality organic rice products. Our mission is to honor our family farming legacy by nourishing, conserving, & innovating for a healthier world.
Value: 34.8
Unit: ounce
",https://m.media-amazon.com/images/I/81fThL0K7KL.jpg
227957,"Item Name: Rani Ginger (Adarak) Powder Ground, Spice 400oz (25lb) 11.36kg Bulk Box ~ All Natural | Vegan | Gluten Friendly | NON-GMO | Indian Origin
Bullet Point 1: You'll LOVE our Ginger Ground by Rani Brand--Here's Why:
Bullet Point 2: ❤️100% Natural, Non-GMO, No Preservatives, Vegan, Gluten Friendly PREMIUM Gourmet Food Grade Spice.
Bullet Point 3: ❤️Packed in a no barrier Carton Box, let us tell you how important that is when using this, potent of all Indian Spices!
Bullet Point 4: ❤️Rani is a USA based company selling spices for over 40 years, buy with confidence!
Bullet Point 5: ❤️Net Wt. 400oz (25lb) 11.36kg, Authentic Indian Product, Product of India, Alternative Name: (Indian) Adarak
Product Description: <b>Ginger</b>A Little History! <br> Native to India and China, ginger is an ancient spice that has been cultivated in tropical Asia for over 3,000 years. Ginger has a warm, woody aroma, with a hot and slightly bitter taste. Ginger combines particularly well with the warm flavor of cumin, and coriander in savory Indian dishes. It also contributes largely to pickles, chutneys and curry powders, which make it an essential spice in Indian cuisine. In the west, it is largely used in puddings, jams, preserves, cakes, breads, and cookies. <br> <br> Product Type: Ground Powder <br> Packaging: Plastic Bag<br> <br> Product of India <br> <br> Alternative Name (Indian) Adarak
Value: 400.0
Unit: Ounce
",https://m.media-amazon.com/images/I/81ERhXtA25L.jpg
68427,"Item Name: Pepperidge Farm, Milano, Cookies, Dark Chocolate, 22.5 oz, Multi-pack, 30 count - 0,75 OZ (21g) packs
Bullet Point: Pepperidge Farm, Milano, Cookies, Dark Chocolate 30 pack
Product Description: 2 cookies in each convenient pack (30 total) Luxuriously rich Dark Chocolate Crisp and exquisite Baked with care The perfect on-the-go treat
Value: 22.5
Unit: Ounce
",https://m.media-amazon.com/images/I/71cfjWVSQbL.jpg
204601,"Item Name: NOCCO Zero Sugar Energy Drink, Blue Raspberry - 12 Fl Oz (Pack of 12) - 180mg Caffeine, Sugar Free, BCAAs - Branched Chain Amino Acids, Carbonated & Low Cal, B Vitamins, Grab & Go Performance Beverage
Bullet Point: NOCCO BCAA SPARKLING & NOSTALGIC BLUE RASPBERRY: NOCCO BCAA Blue Raspberry has a sweet amd refreshing flavor of rich raspberries that gets better with every taste. 12 Ready-to-drink slim cans packed with 180mg of caffeine to kickstart your day! This energy drink is sugar free, only 15 calories, and contains a bit of biotin!
Product Description: Are You Nocco Enough? NOCCO is a beverage with BCAAs Amino Acids (branched chain amino acids or liquid aminos) and vitamin B and 3 other vitamins, developed in Sweden. The caffeine energy drink is preferably consumed in connection to a workout. NOCCO launched its first natural energy drink in December 2014 and is today available in more than 30 markets. Our goal is to create healthy energy drinks for active men and women. All products are carbonated, sugar-free and low calorie. The caffeine drink flavors can be a vital boost to any intense workout. Try our caffeine free flavors, perfect for those who are sensitive to caffeine. Some customers report that our beverages are suitable for their keto lifestyle. Grab a 12 pack of your favorite flavor of energy drinks, sugar free and join the list of top athletes who make NOCCO their #1 choice!
Value: 12.0
Unit: Count
",https://m.media-amazon.com/images/I/81a-AxGZRwL.jpg
107223,"Item Name: Cheerios Oat Crunch, Cinnamon (59.5 Ounce)
Value: 59.5
Unit: Ounce
",https://m.media-amazon.com/images/I/716jXzypUyL.jpg
237588,"Item Name: Grandma's Homestyle Big Cookies - 2 Cookies in Each Pack (Pack of 12) Total 24 Cookies (Homestyle Chocolate Chip)
Bullet Point 1: Contains twelve (12) Grandma's cookies packages. Each package contains two (2) cookies
Bullet Point 2: CHOCOLATE CHIP: feature real semi-sweet chocolate chips
Bullet Point 3: OATMEAL RAISIN: feature rolled oats and raisins in a great tasting cookie.
Bullet Point 4: PEANUT BUTTER: soft texture and a great peanut butter taste
Bullet Point 5: MINI VANILLA CREAM BITES: bite sized vanilla cookies with a cream filling
Bullet Point 6: GRANDMA'S Chocolate Brownie Big Cookies have a soft texture and sweet, chocolaty taste. Great for on-the-go snacking or after meal treat.
Bullet Point 7: Prepped and packaged in a KD Supplies Custom Bag by your candy and snack experts!
Product Description: KD Supplies GRANDMA'S Cookies have a soft texture. Grandma’s cookies offer a delicious variety of homemade memories. With flavors like chocolate, peanut butter and lemon pie, every Grandma’s treat is baked with love. 2 Big cookies in each pack. Great for on the go snacking or after meal treat.
Value: 30.0
Unit: Count
",https://m.media-amazon.com/images/I/71A9uF+P2kL.jpg
1313,"Item Name: Instant White Rice, 28 oz (3 Pack) Great Value Delicious Enriched Long Grain
Value: 28.0
Unit: Ounce
",https://m.media-amazon.com/images/I/51AwECuOdXL.jpg
196900,"Item Name: Old El Paso Tostada Shells, Gluten Free, 12-count, 4.5 oz. (Pack of 10)
Bullet Point 1: TOSTADAS: Contains 12 tostada shells made with only three ingredients
Bullet Point 2: GLUTEN FREE: Enjoy these gluten-free shells for your next family taco night
Bullet Point 3: QUICK & EASY: Heat in oven at 325 degrees F for six to seven minutes for convenient meal prep
Bullet Point 4: TOP WITH YOUR FAVORITES: Stack your tostada high with your favorite taco fillings and devour every crunchy bite
Bullet Point 5: CONTAINS: 4.5 oz (Pack of 10)
Value: 45.0
Unit: Ounce
",https://m.media-amazon.com/images/I/91XtsTirzuL.jpg
22107,"Item Name: Riga Gold Smoked Sardines in Oil, 100g Jar (3 Pack) Kosher Certified (Pack 3)
Bullet Point 1: This delicacy from Latvia. The wild-caught sardines are naturally wood-smoked and are GMO and BPA free. They are gently hand-packed vertically in a glass jar, covered with oil.
Bullet Point 2: Ingredients: smoked sardines, vegetable oil (contains one or more of the following: rapeseed oil or soybean oil), salt.
Bullet Point 3: Sardines are packed with an abundance of nutrients, such as omega-3. Riga Gold is a true nutritional powerhouse and a significant source of omega-3
Bullet Point 4: Riga Gold Smoked Sardines in Oil can be enjoyed in a variety of ways. It can be eaten on its own as a snack, or used as an ingredient in salads, sandwiches, and pasta dishes. Its rich and savory flavor makes it a great addition to many recipes.
Product Description: Riga Gold Smoked Sardines in Oil - 100g JarThis delicacy from Latvia has been a favorite in Eastern Europe and Scandinavia for years. The wild-caught sardines are naturally wood-smoked and are GMO and BPA free. They are gently hand-packed vertically in a glass jar covered with oil.Certified Kosher Ingredients: smoked sardines vegetable oil (contains one or more of the following: rapeseed oil or soybean oil) salt.Product of Latvia
Value: nan
Unit: None
",https://m.media-amazon.com/images/I/91KoJXh0UjL.jpg
73030,"Item Name: Garrett Popcorn Garrett Mix, 6.0oz, 1 Bag,​ Cheese and Caramel Gourmet Popcorn, Gluten Free, Sweet and Salty Snack, Popped Popcorn Bags
Bullet Point 1: UNIQUELY DELICIOUS GOURMET POPCORN: We make our Garrett Popcorn recipes in small batches, handcrafted from scratch using real ingredients to create our uniquely delicious taste.
Bullet Point 2: A PERFECT SNACK: Have our cheese and caramel popcorn bags on-hand for a uniquely delicious snack. Anytime, anywhere.
Bullet Point 3: A SPECIAL TREAT FOR ANY OCCASION: Movie nights. Holiday parties. Catching up with friends. Quality time together calls for Garrett Popcorn.
Value: 6.0
Unit: Ounce
",https://m.media-amazon.com/images/I/71EGjvSZzIL.jpg
181909,"Item Name: NUT CRAVINGS - Roasted & Salted Mixed Nuts - Brazils, Brazil, Pecan, Almond, Hazelnut, Cashew (32oz - 2 LB) Packed Fresh in Resealable Bag - Healthy Protein Food, Natural, Keto Friendly, Vegan, Kosher
Bullet Point 1: THE MOST DELICIOUS ROASTED SALTED MIXED NUTS EVER: Our Roasted Mixed Nuts are a balanced and delicious mix of freshly-roasted brazils, pecans, almonds, hazelnuts and cashews. They're all roasted right in-house and slightly sprinkled with salt so that their flavor makes your taste buds reach the seventh heaven.
Bullet Point 2: IDEAL FOR YUMMY RECIPES, SOLO SNACKING, AND MORE: Roasted Mixed Nuts are great for solo snacking sessions, paired with a cold drink or soda while watching your favorite sports game Sounds good, huh?
Bullet Point 3: FRESH AND NUTRITIOUS NEVER LOOKED BETTER TOGETHER : Our Roasted Salted Mixed Nuts are not only fresh, crunchy, and full of flavor, but are also a healthy snack choice full of nutrients, vitamins, and antioxidants!
